theta(deg) 	 elvAng (deg) 	 wcraft(deg/s) 	 alpha(deg/s^2)
66.81		0.0
67.04		0.231		0.0662
67.269		0.464		0.0668		0.000182
67.499		0.699		0.0675		0.000187
67.728		0.936		0.0682		0.000193
67.958		1.176		0.0689		0.000198
68.188		1.419		0.0696		0.000204
68.417		1.664		0.0703		0.00021
68.647		1.911		0.0711		0.000217
68.876		2.161		0.0718		0.000223
69.106		2.414		0.0726		0.00023
69.336		2.67		0.0735		0.000237
69.565		2.929		0.0743		0.000245
69.795		3.191		0.0752		0.000253
70.024		3.457		0.0761		0.000261
70.254		3.725		0.077		0.000269
70.484		3.997		0.078		0.000278
70.713		4.272		0.079		0.000287
70.943		4.551		0.08		0.000297
71.172		4.834		0.0811		0.000307
71.402		5.12		0.0822		0.000317
71.632		5.411		0.0834		0.000328
71.861		5.705		0.0845		0.000339
72.091		6.004		0.0858		0.000351
72.32		6.307		0.087		0.000364
72.55		6.615		0.0883		0.000377
72.78		6.927		0.0897		0.00039
73.009		7.245		0.0911		0.000404
73.239		7.567		0.0926		0.000419
73.468		7.895		0.0941		0.000435
73.698		8.229		0.0957		0.000452
73.928		8.568		0.0973		0.000469
74.157		8.912		0.099		0.000487
74.387		9.264		0.1008		0.000506
74.616		9.621		0.1026		0.000526
74.846		9.985		0.1045		0.000547
75.076		10.356		0.1065		0.000569
75.305		10.734		0.1085		0.000592
75.535		11.12		0.1107		0.000617
75.765		11.513		0.1129		0.000643
75.994		11.915		0.1153		0.00067
76.224		12.325		0.1177		0.000699
76.453		12.744		0.1202		0.000729
76.683		13.172		0.1229		0.000761
76.913		13.61		0.1257		0.000795
77.142		14.058		0.1286		0.000831
77.372		14.516		0.1316		0.000868
77.601		14.985		0.1347		0.000908
77.831		15.466		0.1381		0.000951
78.061		15.96		0.1415		0.000995
78.29		16.465		0.1452		0.001043
78.52		16.984		0.149		0.001093
78.749		17.517		0.153		0.001147
78.979		18.065		0.1572		0.001203
79.209		18.628		0.1616		0.001264
79.438		19.207		0.1662		0.001328
79.668		19.803		0.171		0.001396
79.897		20.416		0.1762		0.001468
80.127		21.049		0.1815		0.001545
80.357		21.701		0.1872		0.001626
80.586		22.374		0.1932		0.001713
80.816		23.069		0.1995		0.001806
81.045		23.787		0.2061		0.001904
81.275		24.53		0.2131		0.002009
81.505		25.298		0.2205		0.002121
81.734		26.093		0.2283		0.00224
81.964		26.917		0.2365		0.002366
82.193		27.772		0.2453		0.0025
82.423		28.658		0.2545		0.002643
82.653		29.579		0.2642		0.002795
82.882		30.535		0.2745		0.002956
83.112		31.529		0.2854		0.003127
83.341		32.564		0.2969		0.003307
83.571		33.641		0.3091		0.003497
83.801		34.763		0.322		0.003698
84.03		35.932		0.3356		0.003909
84.26		37.151		0.35		0.004129
84.489		38.423		0.3652		0.004359
84.719		39.751		0.3812		0.004597
84.949		41.138		0.3981		0.004842
85.178		42.587		0.4158		0.005093
85.408		44.101		0.4344		0.005346
85.638		45.682		0.4539		0.005599
85.867		47.335		0.4743		0.005848
86.097		49.061		0.4955		0.006088
86.326		50.864		0.5175		0.006313
86.556		52.746		0.5402		0.006516
86.786		54.709		0.5635		0.006689
87.015		56.755		0.5873		0.006823
87.245		58.885		0.6113		0.006907
87.474		61.1		0.6355		0.00693
87.704		63.397		0.6595		0.006881
87.934		65.777		0.683		0.006749
88.163		68.235		0.7057		0.006522
88.393		70.769		0.7273		0.006193
88.622		73.373		0.7473		0.005754
88.852		76.04		0.7655		0.005203
89.082		78.762		0.7813		0.004542
89.311		81.53		0.7944		0.003777
89.541		84.333		0.8046		0.002921
89.77		87.16		0.8116		0.001991
90.0		90.0		0.8151		0.001009
