theta(deg) 	 elvAng (deg) 	 wcraft(deg/s) 	 alpha(deg/s^2)
66.43		0.0
66.661		0.234		0.0659
66.895		0.471		0.0666		0.000177
67.128		0.71		0.0672		0.000182
67.362		0.952		0.0679		0.000188
67.595		1.195		0.0686		0.000193
67.828		1.442		0.0693		0.000199
68.062		1.691		0.07		0.000205
68.295		1.942		0.0708		0.000211
68.529		2.197		0.0715		0.000217
68.762		2.454		0.0723		0.000224
68.995		2.714		0.0732		0.000231
69.229		2.977		0.074		0.000238
69.462		3.243		0.0749		0.000246
69.695		3.513		0.0758		0.000254
69.929		3.786		0.0767		0.000262
70.162		4.062		0.0777		0.00027
70.396		4.342		0.0787		0.000279
70.629		4.625		0.0797		0.000288
70.862		4.912		0.0807		0.000298
71.096		5.203		0.0818		0.000308
71.329		5.498		0.083		0.000319
71.563		5.797		0.0842		0.00033
71.796		6.101		0.0854		0.000341
72.029		6.409		0.0866		0.000353
72.263		6.722		0.0879		0.000366
72.496		7.039		0.0893		0.000379
72.729		7.361		0.0907		0.000393
72.963		7.689		0.0921		0.000408
73.196		8.022		0.0936		0.000423
73.43		8.36		0.0952		0.000439
73.663		8.704		0.0968		0.000455
73.896		9.055		0.0985		0.000473
74.13		9.411		0.1002		0.000491
74.363		9.774		0.102		0.000511
74.597		10.143		0.1039		0.000531
74.83		10.52		0.1059		0.000552
75.063		10.904		0.1079		0.000575
75.297		11.295		0.1101		0.000598
75.53		11.694		0.1123		0.000623
75.763		12.102		0.1146		0.00065
75.997		12.518		0.117		0.000677
76.23		12.943		0.1195		0.000707
76.464		13.377		0.1221		0.000738
76.697		13.821		0.1249		0.00077
76.93		14.275		0.1277		0.000804
77.164		14.74		0.1307		0.000841
77.397		15.216		0.1339		0.000879
77.631		15.704		0.1371		0.00092
77.864		16.203		0.1405		0.000963
78.097		16.716		0.1441		0.001009
78.331		17.242		0.1479		0.001057
78.564		17.782		0.1518		0.001108
78.797		18.336		0.156		0.001163
79.031		18.906		0.1603		0.001221
79.264		19.493		0.1649		0.001282
79.498		20.096		0.1697		0.001347
79.731		20.717		0.1747		0.001416
79.964		21.357		0.18		0.001489
80.198		22.017		0.1856		0.001567
80.431		22.698		0.1914		0.00165
80.665		23.4		0.1976		0.001738
80.898		24.126		0.2041		0.001832
81.131		24.876		0.211		0.001932
81.365		25.652		0.2182		0.002038
81.598		26.455		0.2259		0.002151
81.832		27.287		0.234		0.00227
82.065		28.15		0.2425		0.002398
82.298		29.044		0.2515		0.002532
82.532		29.972		0.261		0.002676
82.765		30.936		0.2711		0.002827
82.998		31.937		0.2817		0.002987
83.232		32.979		0.2929		0.003157
83.465		34.062		0.3048		0.003335
83.699		35.191		0.3173		0.003522
83.932		36.366		0.3305		0.003719
84.165		37.591		0.3445		0.003924
84.399		38.868		0.3592		0.004136
84.632		40.2		0.3747		0.004356
84.866		41.59		0.391		0.004582
85.099		43.041		0.4081		0.004811
85.332		44.556		0.426		0.005042
85.566		46.137		0.4447		0.005272
85.799		47.788		0.4643		0.005497
86.032		49.511		0.4846		0.005712
86.266		51.309		0.5056		0.005912
86.499		53.184		0.5273		0.00609
86.733		55.137		0.5495		0.006239
86.966		57.171		0.572		0.006351
87.199		59.287		0.5948		0.006416
87.433		61.483		0.6177		0.006424
87.666		63.76		0.6403		0.006365
87.9		66.115		0.6625		0.00623
88.133		68.547		0.6838		0.006008
88.366		71.05		0.7041		0.005694
88.6		73.621		0.7229		0.005281
88.833		76.251		0.7398		0.004767
89.066		78.934		0.7546		0.004155
89.3		81.661		0.7669		0.003451
89.533		84.422		0.7763		0.002667
89.767		87.205		0.7828		0.001816
90.0		90.0		0.7861		0.00092
