theta(deg) 	 elvAng (deg) 	 wcraft(deg/s) 	 alpha(deg/s^2)
69.74		0.0
69.944		0.202		0.0681
70.145		0.405		0.0688		0.000224
70.345		0.61		0.0695		0.00023
70.546		0.818		0.0702		0.000237
70.747		1.028		0.0709		0.000244
70.947		1.24		0.0717		0.000252
71.148		1.454		0.0724		0.000259
71.348		1.67		0.0732		0.000267
71.549		1.889		0.074		0.000276
71.749		2.111		0.0749		0.000284
71.95		2.335		0.0757		0.000293
72.15		2.561		0.0766		0.000303
72.351		2.791		0.0776		0.000312
72.552		3.023		0.0785		0.000322
72.752		3.258		0.0795		0.000333
72.953		3.496		0.0805		0.000344
73.153		3.737		0.0816		0.000356
73.354		3.981		0.0827		0.000368
73.554		4.229		0.0838		0.00038
73.755		4.48		0.0849		0.000394
73.955		4.735		0.0861		0.000407
74.156		4.994		0.0874		0.000422
74.357		5.256		0.0887		0.000437
74.557		5.522		0.09		0.000453
74.758		5.792		0.0914		0.000469
74.958		6.067		0.0929		0.000487
75.159		6.346		0.0943		0.000505
75.359		6.629		0.0959		0.000524
75.56		6.918		0.0975		0.000544
75.76		7.211		0.0992		0.000566
75.961		7.509		0.1009		0.000588
76.162		7.813		0.1027		0.000611
76.362		8.123		0.1046		0.000636
76.563		8.438		0.1066		0.000662
76.763		8.759		0.1086		0.000689
76.964		9.086		0.1107		0.000718
77.164		9.42		0.1129		0.000748
77.365		9.761		0.1152		0.00078
77.565		10.109		0.1176		0.000814
77.766		10.464		0.1202		0.00085
77.967		10.827		0.1228		0.000887
78.167		11.198		0.1255		0.000927
78.368		11.578		0.1284		0.00097
78.568		11.967		0.1314		0.001015
78.769		12.364		0.1345		0.001062
78.969		12.772		0.1378		0.001113
79.17		13.19		0.1413		0.001166
79.37		13.618		0.1449		0.001223
79.571		14.058		0.1487		0.001284
79.772		14.509		0.1527		0.001348
79.972		14.973		0.1569		0.001417
80.173		15.45		0.1613		0.00149
80.373		15.941		0.1659		0.001568
80.574		16.446		0.1708		0.001651
80.774		16.966		0.1759		0.001739
80.975		17.502		0.1813		0.001834
81.175		18.055		0.1871		0.001935
81.376		18.626		0.1931		0.002044
81.577		19.216		0.1995		0.00216
81.777		19.826		0.2063		0.002284
81.978		20.457		0.2134		0.002417
82.178		21.111		0.221		0.00256
82.379		21.788		0.229		0.002714
82.579		22.49		0.2375		0.002878
82.78		23.219		0.2465		0.003055
82.98		23.977		0.2561		0.003245
83.181		24.765		0.2663		0.003449
83.382		25.584		0.2772		0.003668
83.582		26.438		0.2887		0.003904
83.783		27.328		0.301		0.004157
83.983		28.257		0.3141		0.004429
84.184		29.227		0.3281		0.004721
84.384		30.242		0.343		0.005034
84.585		31.303		0.3588		0.005369
84.786		32.414		0.3758		0.005727
84.986		33.579		0.3938		0.00611
85.187		34.8		0.4131		0.006517
85.387		36.083		0.4337		0.006949
85.588		37.43		0.4556		0.007406
85.788		38.846		0.4789		0.007886
85.989		40.336		0.5037		0.008387
86.189		41.903		0.53		0.008906
86.39		43.553		0.5579		0.009439
86.591		45.29		0.5874		0.009977
86.791		47.119		0.6185		0.010513
86.992		49.045		0.6512		0.011034
87.192		51.071		0.6852		0.011525
87.393		53.202		0.7206		0.011967
87.593		55.441		0.7571		0.012339
87.794		57.79		0.7944		0.012613
87.994		60.251		0.8322		0.012762
88.195		62.823		0.8699		0.012753
88.396		65.505		0.907		0.012553
88.596		68.294		0.9429		0.012132
88.797		71.182		0.9768		0.011464
88.997		74.163		1.0079		0.010529
89.198		77.225		1.0355		0.00932
89.398		80.355		1.0587		0.007844
89.599		83.539		1.0768		0.006126
89.799		86.76		1.0892		0.004206
90.0		90.0		1.0955		0.002141
