theta(deg) 	 elvAng (deg) 	 wcraft(deg/s) 	 alpha(deg/s^2)
67.6		0.0
67.821		0.223		0.0668
68.043		0.448		0.0674		0.000192
68.264		0.675		0.0681		0.000198
68.486		0.904		0.0687		0.000204
68.708		1.136		0.0694		0.00021
68.93		1.37		0.0702		0.000216
69.152		1.607		0.0709		0.000222
69.373		1.846		0.0717		0.000229
69.595		2.088		0.0725		0.000236
69.817		2.333		0.0733		0.000243
70.039		2.58		0.0741		0.000251
70.26		2.83		0.075		0.000259
70.482		3.084		0.0759		0.000267
70.704		3.34		0.0768		0.000276
70.926		3.6		0.0777		0.000285
71.148		3.862		0.0787		0.000294
71.369		4.128		0.0797		0.000304
71.591		4.398		0.0808		0.000314
71.813		4.671		0.0819		0.000325
72.035		4.948		0.083		0.000336
72.257		5.229		0.0841		0.000347
72.478		5.514		0.0853		0.000359
72.7		5.803		0.0866		0.000372
72.922		6.097		0.0879		0.000385
73.144		6.394		0.0892		0.000399
73.366		6.697		0.0906		0.000414
73.587		7.004		0.092		0.000429
73.809		7.316		0.0935		0.000445
74.031		7.633		0.095		0.000462
74.253		7.956		0.0966		0.000479
74.475		8.284		0.0983		0.000498
74.696		8.618		0.1		0.000517
74.918		8.958		0.1018		0.000538
75.14		9.304		0.1037		0.000559
75.362		9.657		0.1056		0.000582
75.584		10.016		0.1077		0.000605
75.805		10.383		0.1098		0.00063
76.027		10.756		0.112		0.000657
76.249		11.138		0.1142		0.000685
76.471		11.527		0.1166		0.000714
76.692		11.925		0.1191		0.000745
76.914		12.331		0.1217		0.000778
77.136		12.746		0.1244		0.000812
77.358		13.171		0.1273		0.000849
77.58		13.606		0.1302		0.000887
77.801		14.051		0.1333		0.000928
78.023		14.507		0.1366		0.000971
78.245		14.974		0.1399		0.001017
78.467		15.453		0.1435		0.001066
78.689		15.944		0.1472		0.001117
78.91		16.449		0.1511		0.001172
79.132		16.967		0.1553		0.00123
79.354		17.5		0.1596		0.001292
79.576		18.048		0.1641		0.001358
79.798		18.611		0.1689		0.001428
80.019		19.192		0.1739		0.001502
80.241		19.79		0.1792		0.001581
80.463		20.407		0.1847		0.001666
80.685		21.043		0.1906		0.001755
80.907		21.7		0.1968		0.001851
81.128		22.378		0.2033		0.001953
81.35		23.08		0.2102		0.002062
81.572		23.806		0.2174		0.002179
81.794		24.557		0.2251		0.002303
82.015		25.336		0.2333		0.002435
82.237		26.143		0.2419		0.002576
82.459		26.981		0.251		0.002727
82.681		27.851		0.2606		0.002888
82.903		28.755		0.2708		0.003059
83.124		29.695		0.2816		0.003241
83.346		30.673		0.2931		0.003434
83.568		31.692		0.3052		0.00364
83.79		32.754		0.3181		0.003858
84.012		33.862		0.3318		0.004089
84.233		35.018		0.3462		0.004333
84.455		36.225		0.3616		0.004589
84.677		37.486		0.3778		0.004857
84.899		38.804		0.3949		0.005138
85.121		40.183		0.413		0.005428
85.342		41.625		0.4322		0.005727
85.564		43.135		0.4523		0.006032
85.786		44.716		0.4735		0.006341
86.008		46.37		0.4957		0.006647
86.23		48.102		0.5188		0.006947
86.451		49.915		0.543		0.007233
86.673		51.811		0.568		0.007497
86.895		53.793		0.5938		0.00773
87.117		55.864		0.6203		0.00792
87.338		58.024		0.6471		0.008054
87.56		60.275		0.6742		0.008118
87.782		62.616		0.7013		0.008098
88.004		65.046		0.7279		0.007978
88.226		67.562		0.7538		0.007745
88.447		70.161		0.7784		0.007385
88.669		72.836		0.8014		0.006889
88.891		75.581		0.8223		0.006252
89.113		78.387		0.8406		0.005476
89.335		81.244		0.8558		0.004567
89.556		84.14		0.8676		0.00354
89.778		87.063		0.8757		0.002417
90.0		90.0		0.8798		0.001226
