theta(deg) 	 elvAng (deg) 	 wcraft(deg/s) 	 alpha(deg/s^2)
67.2		0.0
67.426		0.227		0.0665
67.652		0.456		0.0671		0.000187
67.877		0.687		0.0678		0.000192
68.103		0.921		0.0685		0.000198
68.329		1.156		0.0691		0.000204
68.555		1.395		0.0699		0.00021
68.78		1.636		0.0706		0.000216
69.006		1.879		0.0714		0.000223
69.232		2.125		0.0721		0.00023
69.457		2.374		0.073		0.000237
69.683		2.626		0.0738		0.000244
69.909		2.881		0.0746		0.000252
70.135		3.138		0.0755		0.00026
70.36		3.399		0.0764		0.000268
70.586		3.663		0.0774		0.000277
70.812		3.93		0.0784		0.000286
71.038		4.201		0.0794		0.000295
71.263		4.475		0.0804		0.000305
71.489		4.753		0.0815		0.000315
71.715		5.035		0.0826		0.000326
71.941		5.321		0.0838		0.000337
72.166		5.611		0.0849		0.000349
72.392		5.905		0.0862		0.000361
72.618		6.203		0.0875		0.000374
72.844		6.506		0.0888		0.000388
73.069		6.813		0.0901		0.000402
73.295		7.126		0.0916		0.000416
73.521		7.443		0.093		0.000432
73.747		7.766		0.0946		0.000448
73.972		8.094		0.0962		0.000465
74.198		8.427		0.0978		0.000483
74.424		8.767		0.0995		0.000502
74.65		9.113		0.1013		0.000521
74.875		9.464		0.1031		0.000542
75.101		9.823		0.1051		0.000564
75.327		10.188		0.1071		0.000587
75.553		10.56		0.1092		0.000611
75.778		10.94		0.1113		0.000636
76.004		11.328		0.1136		0.000663
76.23		11.723		0.1159		0.000691
76.455		12.127		0.1184		0.000721
76.681		12.54		0.121		0.000753
76.907		12.962		0.1237		0.000786
77.133		13.393		0.1265		0.000821
77.358		13.835		0.1294		0.000858
77.584		14.286		0.1324		0.000897
77.81		14.749		0.1356		0.000939
78.036		15.223		0.139		0.000983
78.261		15.709		0.1425		0.00103
78.487		16.208		0.1462		0.001079
78.713		16.72		0.1501		0.001132
78.939		17.246		0.1541		0.001187
79.164		17.786		0.1584		0.001247
79.39		18.341		0.1628		0.001309
79.616		18.913		0.1675		0.001376
79.842		19.501		0.1725		0.001447
80.067		20.107		0.1776		0.001523
80.293		20.732		0.1831		0.001603
80.519		21.376		0.1889		0.001689
80.745		22.042		0.195		0.00178
80.97		22.728		0.2014		0.001877
81.196		23.438		0.2081		0.001981
81.422		24.173		0.2153		0.002091
81.648		24.933		0.2228		0.002209
81.873		25.72		0.2308		0.002334
82.099		26.536		0.2392		0.002468
82.325		27.382		0.2481		0.00261
82.551		28.261		0.2575		0.002761
82.776		29.173		0.2675		0.002922
83.002		30.122		0.278		0.003094
83.228		31.108		0.2892		0.003275
83.453		32.135		0.301		0.003468
83.679		33.205		0.3136		0.003672
83.905		34.32		0.3268		0.003887
84.131		35.483		0.3408		0.004113
84.356		36.696		0.3557		0.004351
84.582		37.963		0.3714		0.004599
84.808		39.286		0.3879		0.004857
85.034		40.67		0.4054		0.005124
85.259		42.115		0.4238		0.005397
85.485		43.627		0.4432		0.005675
85.711		45.209		0.4635		0.005954
85.937		46.862		0.4848		0.00623
86.162		48.592		0.5069		0.006498
86.388		50.4		0.53		0.006751
86.614		52.289		0.5538		0.006983
86.84		54.262		0.5783		0.007184
87.065		56.32		0.6033		0.007343
87.291		58.465		0.6288		0.00745
87.517		60.697		0.6543		0.007492
87.743		63.016		0.6798		0.007456
87.968		65.421		0.7048		0.007329
88.194		67.908		0.729		0.007098
88.42		70.473		0.752		0.006753
88.646		73.112		0.7735		0.006287
88.871		75.817		0.7929		0.005695
89.097		78.579		0.8099		0.004979
89.323		81.391		0.824		0.004146
89.549		84.239		0.835		0.00321
89.774		87.113		0.8424		0.00219
90.0		90.0		0.8462		0.00111
