theta(deg) 	 elvAng (deg) 	 wcraft(deg/s) 	 alpha(deg/s^2)
68.01		0.0
68.225		0.219		0.067
68.443		0.44		0.0677		0.000198
68.66		0.663		0.0683		0.000204
68.878		0.888		0.069		0.00021
69.096		1.116		0.0697		0.000216
69.314		1.346		0.0705		0.000222
69.531		1.578		0.0712		0.000229
69.749		1.813		0.072		0.000236
69.967		2.05		0.0728		0.000243
70.185		2.291		0.0736		0.000251
70.402		2.534		0.0744		0.000259
70.62		2.779		0.0753		0.000267
70.838		3.028		0.0762		0.000275
71.056		3.28		0.0771		0.000284
71.273		3.535		0.0781		0.000293
71.491		3.793		0.0791		0.000303
71.709		4.054		0.0801		0.000313
71.927		4.319		0.0811		0.000324
72.144		4.587		0.0822		0.000335
72.362		4.859		0.0834		0.000346
72.58		5.135		0.0845		0.000358
72.798		5.415		0.0857		0.00037
73.015		5.699		0.087		0.000384
73.233		5.987		0.0883		0.000397
73.451		6.28		0.0896		0.000412
73.669		6.577		0.091		0.000427
73.886		6.879		0.0925		0.000443
74.104		7.186		0.094		0.000459
74.322		7.497		0.0955		0.000476
74.54		7.815		0.0971		0.000495
74.757		8.137		0.0988		0.000514
74.975		8.465		0.1006		0.000534
75.193		8.8		0.1024		0.000555
75.411		9.14		0.1043		0.000577
75.628		9.487		0.1062		0.000601
75.846		9.84		0.1083		0.000625
76.064		10.2		0.1104		0.000651
76.282		10.568		0.1126		0.000679
76.499		10.943		0.1149		0.000707
76.717		11.326		0.1173		0.000738
76.935		11.717		0.1198		0.00077
77.153		12.117		0.1225		0.000804
77.37		12.525		0.1252		0.00084
77.588		12.943		0.1281		0.000878
77.806		13.371		0.1311		0.000918
78.024		13.809		0.1342		0.00096
78.241		14.258		0.1375		0.001006
78.459		14.718		0.1409		0.001053
78.677		15.189		0.1445		0.001104
78.895		15.673		0.1483		0.001158
79.112		16.17		0.1523		0.001215
79.33		16.681		0.1564		0.001276
79.548		17.206		0.1608		0.00134
79.766		17.746		0.1654		0.001409
79.983		18.301		0.1702		0.001482
80.201		18.874		0.1753		0.00156
80.419		19.463		0.1807		0.001643
80.637		20.072		0.1863		0.001732
80.854		20.699		0.1923		0.001826
81.072		21.348		0.1986		0.001927
81.29		22.017		0.2052		0.002034
81.508		22.71		0.2123		0.002149
81.725		23.427		0.2197		0.002272
81.943		24.17		0.2275		0.002403
82.161		24.939		0.2358		0.002543
82.379		25.738		0.2446		0.002692
82.596		26.567		0.2539		0.002852
82.814		27.428		0.2638		0.003022
83.032		28.323		0.2742		0.003204
83.25		29.254		0.2853		0.003398
83.467		30.224		0.2971		0.003605
83.685		31.234		0.3096		0.003825
83.903		32.288		0.3228		0.004059
84.121		33.387		0.3369		0.004307
84.338		34.536		0.3518		0.004569
84.556		35.735		0.3676		0.004846
84.774		36.99		0.3844		0.005137
84.992		38.303		0.4021		0.005442
85.209		39.677		0.4209		0.005759
85.427		41.115		0.4408		0.006086
85.645		42.623		0.4618		0.006422
85.863		44.202		0.4838		0.006763
86.08		45.857		0.507		0.007104
86.298		47.591		0.5313		0.00744
86.516		49.408		0.5566		0.007763
86.734		51.311		0.583		0.008065
86.951		53.302		0.6102		0.008335
87.169		55.385		0.6381		0.00856
87.387		57.561		0.6666		0.008726
87.605		59.831		0.6954		0.008818
87.822		62.194		0.7242		0.008818
88.04		64.651		0.7526		0.008709
88.258		67.197		0.7802		0.008474
88.476		69.83		0.8067		0.008099
88.693		72.544		0.8314		0.007572
88.911		75.331		0.8539		0.006886
89.129		78.183		0.8736		0.006042
89.347		81.088		0.8901		0.005047
89.564		84.035		0.9029		0.003917
89.782		87.01		0.9116		0.002677
90.0		90.0		0.916		0.001359
