theta(deg) 	 elvAng (deg) 	 wcraft(deg/s) 	 alpha(deg/s^2)
69.29		0.0
69.498		0.206		0.0679
69.703		0.414		0.0685		0.000217
69.908		0.624		0.0692		0.000223
70.113		0.836		0.0699		0.00023
70.318		1.051		0.0706		0.000236
70.523		1.267		0.0714		0.000244
70.728		1.486		0.0721		0.000251
70.933		1.707		0.0729		0.000259
71.138		1.931		0.0737		0.000267
71.343		2.157		0.0745		0.000275
71.548		2.386		0.0754		0.000284
71.753		2.618		0.0763		0.000293
71.958		2.852		0.0772		0.000302
72.163		3.09		0.0782		0.000312
72.368		3.33		0.0791		0.000322
72.573		3.573		0.0801		0.000333
72.778		3.819		0.0812		0.000344
72.983		4.069		0.0823		0.000356
73.188		4.322		0.0834		0.000368
73.393		4.579		0.0845		0.000381
73.598		4.839		0.0857		0.000394
73.803		5.103		0.087		0.000408
74.008		5.371		0.0883		0.000422
74.213		5.643		0.0896		0.000438
74.418		5.919		0.091		0.000454
74.623		6.2		0.0924		0.00047
74.828		6.485		0.0939		0.000488
75.033		6.774		0.0954		0.000506
75.238		7.069		0.097		0.000526
75.443		7.368		0.0987		0.000546
75.648		7.673		0.1004		0.000567
75.853		7.983		0.1022		0.00059
76.058		8.299		0.104		0.000614
76.263		8.621		0.106		0.000638
76.468		8.948		0.108		0.000665
76.673		9.283		0.1101		0.000692
76.879		9.623		0.1123		0.000721
77.084		9.971		0.1146		0.000752
77.289		10.326		0.1169		0.000785
77.494		10.689		0.1194		0.000819
77.699		11.059		0.122		0.000855
77.904		11.438		0.1247		0.000893
78.109		11.825		0.1276		0.000934
78.314		12.221		0.1305		0.000977
78.519		12.627		0.1336		0.001023
78.724		13.043		0.1369		0.001071
78.929		13.468		0.1403		0.001122
79.134		13.905		0.1439		0.001176
79.339		14.353		0.1476		0.001234
79.544		14.813		0.1516		0.001296
79.749		15.286		0.1557		0.001361
79.954		15.772		0.16		0.001431
80.159		16.271		0.1646		0.001505
80.364		16.786		0.1694		0.001584
80.569		17.315		0.1745		0.001668
80.774		17.861		0.1798		0.001759
80.979		18.424		0.1854		0.001855
81.184		19.005		0.1914		0.001958
81.389		19.605		0.1977		0.002068
81.594		20.225		0.2043		0.002185
81.799		20.866		0.2113		0.002311
82.004		21.53		0.2187		0.002447
82.209		22.218		0.2266		0.002591
82.414		22.931		0.2349		0.002746
82.619		23.672		0.2438		0.002913
82.824		24.44		0.2532		0.003091
83.029		25.239		0.2631		0.003283
83.234		26.07		0.2737		0.003488
83.439		26.935		0.285		0.003709
83.644		27.836		0.297		0.003945
83.849		28.776		0.3097		0.004199
84.054		29.757		0.3233		0.00447
84.259		30.783		0.3377		0.00476
84.464		31.854		0.3531		0.00507
84.669		32.976		0.3695		0.005401
84.874		34.151		0.387		0.005753
85.079		35.382		0.4056		0.006127
85.284		36.673		0.4254		0.006522
85.489		38.028		0.4464		0.006937
85.695		39.451		0.4688		0.007372
85.9		40.946		0.4926		0.007824
86.105		42.518		0.5177		0.00829
86.31		44.17		0.5443		0.008765
86.515		45.908		0.5724		0.009242
86.72		47.735		0.6019		0.009713
86.925		49.655		0.6327		0.010166
87.13		51.674		0.6649		0.010588
87.335		53.793		0.6981		0.010962
87.54		56.016		0.7323		0.011267
87.745		58.345		0.7672		0.011482
87.95		60.78		0.8023		0.01158
88.155		63.322		0.8374		0.011534
88.36		65.968		0.8717		0.011317
88.565		68.715		0.9048		0.010904
88.77		71.556		0.936		0.010273
88.975		74.484		0.9645		0.009409
89.18		77.488		0.9898		0.008308
89.385		80.557		1.0109		0.006977
89.59		83.676		1.0275		0.005439
89.795		86.829		1.0388		0.003729
90.0		90.0		1.0445		0.001897
